request_id,submitted_by,agent_id,request_type,submitted_date,resolved_date,status,priority,region,resolution_notes
REQ005133,Kenneth Williams,AGT00033,Ad-hoc Analysis,2025-05-06,,In Progress,Low,Saskatchewan,
REQ005134,Brandon Miller,AGT04977,KPI Clarification,2025-12-23,,Open,Medium,Saskatchewan,
REQ005135,William Brown,AGT07141,Ad-hoc Analysis,2021-11-22,,Escalated,Low,British Columbia,
REQ005136,Ryan Bowen,AGT02676,Ad-hoc Analysis,2023-07-27,,Open,Critical,Manitoba,
REQ005137,James Hernandez,AGT04836,Ad-hoc Analysis,2024-09-27,2024-10-24,Resolved,Critical,Ontario,Facilis voluptas impedit modi repellendus magnam ex inventore.
REQ005138,Olivia Villanueva,AGT05983,KPI Clarification,2022-08-10,2022-08-18,Resolved,Medium,Alberta,Odit aliquid minus perspiciatis facilis officiis.
REQ005139,John Russell,AGT08533,Access Issue,2023-09-17,,In Progress,Medium,Manitoba,
REQ005140,Johnny Boyd,AGT00995,Dashboard Update,2023-05-09,,Open,High,Manitoba,
REQ005141,Tiffany Russell,AGT05228,Report Request,2021-03-11,2021-03-31,Resolved,Low,Alberta,Eos totam quos provident architecto ab libero dolore.
REQ005142,Patrick Burnett,AGT09266,Report Request,2023-01-23,,Open,Critical,Alberta,
REQ005143,Connor Brewer,AGT06651,Dashboard Update,2024-10-19,,Escalated,Low,Ontario,
REQ005144,William Morton,AGT03288,Dashboard Update,2025-01-22,,In Progress,High,Alberta,
REQ005145,Teresa Matthews,AGT09665,Access Issue,2024-05-24,2024-05-30,Resolved,High,Manitoba,Voluptatem perspiciatis quasi corrupti labore voluptatum quis autem doloremque.
REQ005146,Marcus Chan,AGT00715,Data Discrepancy,2024-05-08,,In Progress,High,Saskatchewan,
REQ005147,Reginald Ruiz,AGT09781,KPI Clarification,2023-06-05,,In Progress,Critical,Saskatchewan,
REQ005148,Gloria Potter,AGT09539,Access Issue,2021-12-06,2021-12-22,Resolved,Medium,Quebec,Natus iste fugit id fugiat iure consequuntur tempore.
REQ005149,Andrew Hester,AGT08510,Dashboard Update,2022-05-19,,Open,Critical,Alberta,
REQ005150,Luis Wilson,AGT02103,Access Issue,2024-03-07,,Escalated,Critical,Manitoba,
REQ005151,Brian Thompson,AGT06347,Dashboard Update,2023-07-08,,Escalated,Critical,Saskatchewan,
REQ005152,Stacy Guerra,AGT02040,Ad-hoc Analysis,2025-01-10,,Escalated,Critical,Quebec,
REQ005153,Rachel Sutton,AGT09998,Access Issue,2025-08-26,,In Progress,Low,Ontario,
REQ005154,Eric Fernandez,AGT08100,Access Issue,2024-10-05,2024-10-09,Resolved,Critical,Alberta,Dignissimos natus rem laborum placeat numquam repudiandae quas.
REQ005155,Blake Evans,AGT01456,Dashboard Update,2023-09-07,,In Progress,High,Saskatchewan,
REQ005156,Jennifer Warner,AGT09074,Report Request,2021-09-03,,Open,Medium,Ontario,
REQ005157,Matthew Wright,AGT07689,Report Request,2025-11-19,,Open,Critical,British Columbia,
REQ005158,Caitlyn Kim,AGT00899,Data Discrepancy,2022-08-16,,Escalated,High,Manitoba,
REQ005159,Daniel Hicks,AGT05278,KPI Clarification,2025-11-30,,Open,Critical,British Columbia,
REQ005160,Daniel Crosby,AGT03815,Access Issue,2021-03-29,,Open,Medium,Quebec,
REQ005161,Nancy Short,AGT04196,Access Issue,2023-09-24,,In Progress,Low,Ontario,
REQ005162,Allison Mosley,AGT02150,Report Request,2023-01-24,,In Progress,Medium,Saskatchewan,
REQ005163,Cynthia Vargas,AGT07435,Access Issue,2021-09-19,2021-10-18,Resolved,Critical,Alberta,Repellendus omnis explicabo ipsum aspernatur nobis id mollitia itaque.
REQ005164,Samantha Miller,AGT07770,KPI Clarification,2023-03-15,,In Progress,Critical,Alberta,
REQ005165,Kevin Wyatt,AGT06199,Data Discrepancy,2025-01-03,,Escalated,Low,Manitoba,
REQ005166,Shawn Morris,AGT09545,Report Request,2021-09-06,,Open,Medium,Manitoba,
REQ005167,Daniel Carter,AGT04410,Access Issue,2022-04-19,,Escalated,Low,Ontario,
REQ005168,Jeffrey Mcknight,AGT01734,KPI Clarification,2021-08-17,,In Progress,Low,Manitoba,
REQ005169,Paula Howe,AGT08310,KPI Clarification,2021-03-04,,In Progress,Critical,Manitoba,
REQ005170,Laura Barry,AGT02086,Report Request,2022-08-15,,In Progress,High,Alberta,
REQ005171,Anne Smith,AGT02510,Report Request,2021-11-25,,Open,Critical,British Columbia,
REQ005172,Michael Schwartz,AGT09839,Data Discrepancy,2024-11-23,,Escalated,Medium,Manitoba,
REQ005173,Charles Anderson,AGT01910,Dashboard Update,2022-06-28,,In Progress,Low,Alberta,
REQ005174,Beth Caldwell,AGT00312,Ad-hoc Analysis,2025-02-13,,In Progress,Medium,Quebec,
REQ005175,Brittany Smith,AGT08525,KPI Clarification,2021-01-14,,Open,Low,Ontario,
REQ005176,Marie Holland,AGT05567,Dashboard Update,2023-09-05,,Open,Low,Saskatchewan,
REQ005177,John Lam,AGT09108,Data Discrepancy,2021-11-04,,Open,High,Alberta,
REQ005178,Brandon Allen,AGT01278,KPI Clarification,2021-10-03,,In Progress,Critical,Manitoba,
REQ005179,Cynthia Rasmussen,AGT02083,Report Request,2024-08-17,,Open,Low,Alberta,
REQ005180,Diane Mitchell,AGT03957,Dashboard Update,2023-04-03,,Open,Medium,Alberta,
REQ005181,Alex Davidson,AGT00927,Ad-hoc Analysis,2023-08-02,,Open,Low,Quebec,
REQ005182,Frank Rivera,AGT08839,Ad-hoc Analysis,2024-09-30,,In Progress,Medium,Alberta,
REQ005183,Timothy Lewis,AGT09788,Access Issue,2023-05-30,,Escalated,Critical,Saskatchewan,
REQ005184,Justin Stout,AGT04856,KPI Clarification,2024-10-11,,Escalated,Low,Quebec,
REQ005185,Jennifer Pena,AGT05829,Ad-hoc Analysis,2022-11-26,,In Progress,Critical,British Columbia,
REQ005186,Leslie Brown,AGT06118,KPI Clarification,2023-01-11,2023-02-10,Resolved,Critical,Quebec,Doloribus hic ullam similique molestiae.
REQ005187,Jill Terry,AGT05641,Ad-hoc Analysis,2022-08-01,,In Progress,Medium,Quebec,
REQ005188,Jennifer James,AGT07411,Dashboard Update,2022-05-30,2022-06-21,Resolved,High,Manitoba,Blanditiis est dignissimos aut velit quo fugiat assumenda.
REQ005189,Robert Walker,AGT08690,KPI Clarification,2025-10-17,,In Progress,High,Quebec,
REQ005190,Stephanie Martinez,AGT00936,Ad-hoc Analysis,2024-06-09,2024-07-05,Resolved,High,Manitoba,Corrupti atque quo architecto cumque debitis.
REQ005191,Eduardo Fuentes,AGT07733,Ad-hoc Analysis,2025-10-19,,In Progress,High,Saskatchewan,
REQ005192,Scott Miller,AGT09775,KPI Clarification,2021-01-31,,Escalated,High,Saskatchewan,
REQ005193,Maurice Hill,AGT08698,Ad-hoc Analysis,2025-07-02,,Open,High,Manitoba,
REQ005194,Kathryn Perez,AGT01202,Report Request,2023-12-08,,In Progress,High,Ontario,
REQ005195,Dana Salinas,AGT01076,Dashboard Update,2025-04-16,,Open,High,Manitoba,
REQ005196,Mrs. Michelle Aguirre,AGT01421,Dashboard Update,2022-02-10,,Escalated,Low,British Columbia,
REQ005197,Danny Rogers,AGT01975,Ad-hoc Analysis,2024-10-21,2024-10-31,Resolved,High,Quebec,Necessitatibus totam explicabo vero distinctio totam.
REQ005198,John Cochran,AGT01237,Data Discrepancy,2022-05-11,,Open,Low,British Columbia,
REQ005199,Destiny Howard,AGT09484,Access Issue,2021-12-26,2021-12-31,Resolved,Critical,Manitoba,Placeat distinctio inventore commodi quo id itaque odit fugit minus.
REQ005200,Thomas Johnson,AGT09524,Report Request,2024-04-29,2024-05-19,Resolved,High,Quebec,Dicta incidunt modi ullam voluptates.
REQ005201,Heather Ross,AGT07833,Access Issue,2024-02-20,,Open,Medium,Ontario,
REQ005202,Mr. Roger Lowery MD,AGT00170,KPI Clarification,2021-05-05,,Open,Critical,British Columbia,
REQ005203,Joseph Nixon,AGT07445,Data Discrepancy,2023-04-21,,In Progress,Medium,Alberta,
REQ005204,Brandon Erickson,AGT02126,Ad-hoc Analysis,2025-04-22,,Escalated,Low,Alberta,
REQ005205,Roger Brown,AGT09747,KPI Clarification,2021-09-11,,Open,High,Manitoba,
REQ005206,Jordan Thompson,AGT08195,Report Request,2025-02-03,,Escalated,Critical,Saskatchewan,
REQ005207,Richard Larson,AGT05094,Access Issue,2024-03-13,,Open,Low,Manitoba,
REQ005208,Jeffery Padilla MD,AGT09065,Ad-hoc Analysis,2022-09-09,,Escalated,High,British Columbia,
REQ005209,Yolanda Lee MD,AGT08547,Report Request,2025-04-26,2025-05-03,Resolved,Low,British Columbia,Suscipit incidunt veritatis odit temporibus quisquam.
REQ005210,Erin Bennett,AGT05678,Data Discrepancy,2023-12-31,,Open,Critical,Saskatchewan,
REQ005211,Jacob Decker,AGT00341,KPI Clarification,2022-09-19,,Open,High,British Columbia,
REQ005212,Jessica Ray,AGT06536,Report Request,2025-09-23,2025-09-27,Resolved,Critical,Quebec,Modi nisi accusantium ut id suscipit ullam hic nesciunt.
REQ005213,Karen Cervantes,AGT02461,Access Issue,2023-09-28,2023-09-28,Resolved,High,British Columbia,Illo atque eum hic labore qui vitae occaecati consequatur.
REQ005214,Marilyn Thomas,AGT07995,Report Request,2024-08-26,,Escalated,High,Manitoba,
REQ005215,Joel Allison DDS,AGT00309,Report Request,2021-01-25,,Escalated,Critical,Saskatchewan,
REQ005216,Amanda Hall,AGT03655,Access Issue,2023-10-25,2023-11-22,Resolved,Low,Saskatchewan,Mollitia voluptatum maiores deserunt minus consectetur totam ipsa ut dolore fuga.
REQ005217,Molly Arnold,AGT04266,Data Discrepancy,2025-12-31,,In Progress,High,Alberta,
REQ005218,Roberto Hunter,AGT08678,Dashboard Update,2023-08-01,2023-08-10,Resolved,Low,Manitoba,Expedita doloremque dolorem voluptatibus possimus qui quaerat blanditiis.
REQ005219,James Allen,AGT09397,Access Issue,2022-06-14,,In Progress,Critical,Ontario,
REQ005220,Nathan Smith,AGT01837,KPI Clarification,2024-04-16,,Open,Medium,Ontario,
REQ005221,Steven Stevens,AGT05429,KPI Clarification,2021-02-05,2021-02-28,Resolved,Medium,Saskatchewan,Pariatur blanditiis laborum molestias numquam nesciunt temporibus officiis doloremque.
REQ005222,Bradley Lowe,AGT07589,Ad-hoc Analysis,2023-10-04,,Escalated,Low,Alberta,
REQ005223,Eric Wilkins,AGT08128,Access Issue,2022-07-09,,Escalated,Critical,British Columbia,
REQ005224,Lauren Griffin,AGT04772,Data Discrepancy,2025-12-28,,In Progress,High,Quebec,
REQ005225,Scott Houston,AGT03655,Report Request,2021-11-29,,Escalated,Critical,Manitoba,
REQ005226,Nichole Obrien,AGT06932,KPI Clarification,2021-01-14,,Escalated,Critical,Saskatchewan,
REQ005227,Daniel May,AGT03997,Ad-hoc Analysis,2023-01-13,,Open,Low,British Columbia,
REQ005228,Kevin Griffin,AGT01660,Access Issue,2023-07-11,,In Progress,Medium,Saskatchewan,
REQ005229,Sandra Webb,AGT07610,Ad-hoc Analysis,2021-09-02,,Open,Low,British Columbia,
REQ005230,Shelby Smith,AGT07637,Access Issue,2023-02-28,,Escalated,Critical,Ontario,
REQ005231,Brooke Murphy,AGT09941,Dashboard Update,2021-06-04,,In Progress,Critical,Alberta,
REQ005232,Sierra Cortez,AGT03628,Report Request,2022-12-27,2023-01-23,Resolved,High,Quebec,Veritatis tempora sapiente quos mollitia accusantium nisi nam.
REQ005233,Robert Henderson,AGT01959,Report Request,2023-04-12,2023-04-27,Resolved,Low,Alberta,Minus maiores delectus eveniet facilis harum vitae ipsa quasi quia.
REQ005234,Sarah Perez,AGT00135,Report Request,2023-07-05,,Open,Critical,Manitoba,
REQ005235,Connie Wood,AGT01826,Access Issue,2023-10-07,,Open,Critical,Saskatchewan,
REQ005236,Sandy Henderson,AGT05519,KPI Clarification,2023-12-15,2024-01-07,Resolved,High,Saskatchewan,Corporis molestias fuga distinctio molestiae distinctio sequi possimus omnis.
REQ005237,Ryan Wu,AGT05835,Dashboard Update,2024-03-01,2024-03-27,Resolved,High,Alberta,Facere laudantium ex a dolores.
REQ005238,Lauren Cook,AGT02646,Access Issue,2024-02-25,,Escalated,High,Manitoba,
REQ005239,Lisa Goodwin DDS,AGT06190,Dashboard Update,2021-06-26,,Escalated,High,Ontario,
REQ005240,Tina Gonzales DDS,AGT00428,KPI Clarification,2021-01-13,,Escalated,Critical,Manitoba,
REQ005241,Angela Mills,AGT04655,Report Request,2023-07-29,2023-08-25,Resolved,High,Quebec,Nulla quas eum sed molestiae tenetur voluptates.
REQ005242,Alison Little,AGT05937,Report Request,2025-02-01,,In Progress,Medium,British Columbia,
REQ005243,Jordan Payne,AGT01476,KPI Clarification,2022-04-15,,Escalated,Critical,Quebec,
REQ005244,Patrick Bradley,AGT07935,Dashboard Update,2021-01-18,,In Progress,High,Ontario,
REQ005245,Mrs. Amanda Mayer MD,AGT09278,Data Discrepancy,2023-05-31,,Open,Medium,Ontario,
REQ005246,Jacqueline Riggs,AGT03077,Data Discrepancy,2023-02-09,,Open,Low,British Columbia,
REQ005247,Frank Anderson,AGT02668,Ad-hoc Analysis,2024-02-12,,Open,High,British Columbia,
REQ005248,Sandra Becker,AGT04823,Access Issue,2022-09-30,,In Progress,Low,Saskatchewan,
REQ005249,Regina Garcia,AGT08103,Dashboard Update,2022-04-17,,Open,Medium,British Columbia,
REQ005250,Kevin Schmidt,AGT00865,Ad-hoc Analysis,2025-11-13,,Escalated,Critical,Quebec,
REQ005251,Bradley Warner,AGT07899,Dashboard Update,2021-01-02,,In Progress,High,British Columbia,
REQ005252,Anthony Doyle,AGT09529,Access Issue,2023-05-26,,Open,Critical,Saskatchewan,
REQ005253,Ashley Martin,AGT04495,Ad-hoc Analysis,2022-07-20,,Open,Critical,Ontario,
REQ005254,Lisa Miller,AGT04865,Ad-hoc Analysis,2023-01-06,,In Progress,Low,Manitoba,
REQ005255,Robert Bentley,AGT06120,Ad-hoc Analysis,2021-03-10,2021-04-06,Resolved,Medium,British Columbia,Quibusdam alias dignissimos dolore sequi distinctio fugit.
REQ005256,Laura Martinez,AGT05362,Ad-hoc Analysis,2021-04-01,,Escalated,Critical,Ontario,
REQ005257,Garrett Aguilar,AGT04928,Dashboard Update,2024-03-26,,Open,Medium,Quebec,
REQ005258,Erika Gonzales,AGT09023,Dashboard Update,2024-05-05,,Escalated,High,Manitoba,
REQ005259,Tommy Robertson,AGT09612,Ad-hoc Analysis,2021-08-16,,Open,Medium,Alberta,
REQ005260,Kimberly Reese,AGT01914,KPI Clarification,2021-01-21,,In Progress,Medium,Alberta,
REQ005261,Andrew Cannon,AGT03062,Data Discrepancy,2024-09-07,2024-10-07,Resolved,Low,Saskatchewan,Molestiae non inventore incidunt natus eius iure voluptatem.
REQ005262,Rebecca Ramos,AGT02859,Data Discrepancy,2025-12-04,,Open,Medium,Alberta,
REQ005263,Michael Higgins,AGT01548,Ad-hoc Analysis,2025-12-30,2026-01-29,Resolved,Low,British Columbia,Maiores vel labore provident nulla dolores porro quod necessitatibus.
REQ005264,Kelly Green,AGT04243,KPI Clarification,2021-09-22,,Open,Low,Saskatchewan,
REQ005265,David Burns,AGT03477,Data Discrepancy,2022-11-27,,Escalated,Critical,Quebec,
REQ005266,Thomas Rodriguez,AGT05667,Report Request,2025-04-17,,Escalated,Medium,Alberta,
REQ005267,Kerry Lamb,AGT07093,Data Discrepancy,2021-08-16,,Open,Low,British Columbia,
REQ005268,Lori Wilson,AGT02859,Data Discrepancy,2023-10-04,,Escalated,High,Ontario,
REQ005269,Kathleen Wheeler,AGT02648,Ad-hoc Analysis,2025-03-13,,In Progress,Low,Saskatchewan,
REQ005270,Aaron Wolfe,AGT01046,Report Request,2021-05-20,,In Progress,Medium,British Columbia,
REQ005271,Deborah Thomas,AGT05386,Ad-hoc Analysis,2023-01-30,,In Progress,Critical,Quebec,
REQ005272,Carolyn Parker,AGT01530,Ad-hoc Analysis,2025-10-09,2025-10-17,Resolved,Critical,Quebec,Officiis ipsa omnis unde consequatur possimus nihil aliquid velit.
REQ005273,Ashley Edwards,AGT05392,Access Issue,2024-02-03,,Open,High,Alberta,
REQ005274,Jose Alexander,AGT02315,Access Issue,2021-07-15,2021-08-01,Resolved,High,Quebec,Ut dolorem quod repudiandae impedit doloribus ratione sunt ratione.
REQ005275,Gary Davis,AGT08130,Dashboard Update,2023-09-30,,Escalated,Medium,Manitoba,
REQ005276,Jacob Guzman,AGT08318,Ad-hoc Analysis,2022-10-25,,Escalated,Low,Manitoba,
REQ005277,Kristie Lee,AGT02193,Access Issue,2025-03-04,,In Progress,High,Saskatchewan,
REQ005278,Andrea Spencer,AGT00499,Access Issue,2024-04-30,,Open,High,Alberta,
REQ005279,Jason Fritz,AGT01790,Access Issue,2022-06-16,,In Progress,Low,Quebec,
REQ005280,Dylan Brennan,AGT07230,Data Discrepancy,2025-11-02,,Escalated,Low,Alberta,
REQ005281,Dawn Turner,AGT06534,Data Discrepancy,2025-12-19,,Escalated,Low,British Columbia,
REQ005282,Kristina Mcdonald,AGT04514,Access Issue,2023-01-25,,Open,Medium,Saskatchewan,
REQ005283,Jorge Moran,AGT01616,KPI Clarification,2021-09-19,,In Progress,Critical,British Columbia,
REQ005284,Donald Mendoza,AGT09962,Report Request,2021-06-28,2021-07-14,Resolved,Medium,Ontario,Sit asperiores numquam aspernatur dolorum quibusdam blanditiis magnam magni.
REQ005285,Samuel Jenkins,AGT09981,Ad-hoc Analysis,2024-08-04,2024-08-25,Resolved,Critical,Quebec,Minima vel eum expedita.
REQ005286,Olivia Nguyen,AGT07603,Report Request,2024-10-12,,Open,Medium,Saskatchewan,
REQ005287,Nicholas Nichols,AGT01427,KPI Clarification,2024-06-13,2024-07-06,Resolved,Low,Quebec,Et sapiente suscipit impedit error temporibus dicta provident.
REQ005288,Dr. Michelle Reed,AGT08111,Report Request,2022-09-26,2022-10-16,Resolved,Critical,Saskatchewan,Recusandae et repellendus hic et temporibus occaecati corporis et cumque.
REQ005289,David Andrews,AGT07381,Access Issue,2025-06-04,,Open,Medium,Ontario,
REQ005290,Michelle Rasmussen,AGT05008,Data Discrepancy,2025-04-30,,In Progress,High,Ontario,
REQ005291,James Guzman,AGT01791,Report Request,2025-09-06,,Escalated,Critical,Manitoba,
REQ005292,Jennifer Warner,AGT00830,Report Request,2022-01-07,2022-02-04,Resolved,Critical,Ontario,Nisi fugit soluta alias.
REQ005293,Jessica Johnson,AGT00177,Report Request,2023-09-15,,Escalated,Medium,Manitoba,
REQ005294,Donald Huber,AGT00083,KPI Clarification,2025-12-27,2026-01-03,Resolved,Low,British Columbia,Animi amet optio cum dolores laborum accusantium provident necessitatibus blanditiis doloremque.
REQ005295,Logan Taylor,AGT08095,Dashboard Update,2025-11-22,,In Progress,Critical,Alberta,
REQ005296,Melinda Harvey,AGT01024,KPI Clarification,2025-09-05,,In Progress,Low,Ontario,
REQ005297,Susan Hanson,AGT00278,Dashboard Update,2025-04-05,,In Progress,Critical,Saskatchewan,
REQ005298,Aaron Martinez,AGT01026,Data Discrepancy,2024-01-30,,In Progress,Critical,British Columbia,
REQ005299,Kim Hall,AGT05579,Access Issue,2021-03-29,2021-04-04,Resolved,Medium,Manitoba,Totam corrupti aperiam dolores alias voluptates aperiam voluptas modi.
REQ005300,Gerald Harris,AGT09163,Access Issue,2023-11-26,,Escalated,Low,British Columbia,
REQ005301,Lydia Galloway,AGT04858,KPI Clarification,2023-07-14,2023-07-30,Resolved,Critical,Ontario,Iure enim cupiditate autem veritatis illum nostrum tenetur.
REQ005302,Robert Turner,AGT04423,Ad-hoc Analysis,2024-09-22,,In Progress,High,Alberta,
REQ005303,Michaela Ellis,AGT08515,Access Issue,2023-09-25,,In Progress,Medium,Quebec,
REQ005304,Sara Brown,AGT09170,Ad-hoc Analysis,2023-12-21,,Escalated,Critical,British Columbia,
REQ005305,Robert Contreras,AGT03568,Data Discrepancy,2025-03-27,,In Progress,Medium,Alberta,
REQ005306,Kristi Donovan,AGT09480,Ad-hoc Analysis,2024-05-26,,In Progress,High,Alberta,
REQ005307,Mark Perez,AGT05387,Data Discrepancy,2021-12-27,,In Progress,Medium,Saskatchewan,
REQ005308,Eric Austin,AGT04481,Dashboard Update,2025-08-04,,Escalated,Critical,Ontario,
REQ005309,Matthew Barrett,AGT09605,Ad-hoc Analysis,2023-03-31,,Escalated,High,Ontario,
REQ005310,Cindy Kirby,AGT01894,KPI Clarification,2025-05-15,,Escalated,Medium,British Columbia,
REQ005311,Phillip Jackson,AGT02474,Report Request,2022-11-25,,Escalated,Medium,Saskatchewan,
REQ005312,Keith Hawkins,AGT03284,Ad-hoc Analysis,2024-03-08,,Escalated,Low,Saskatchewan,
REQ005313,Victor Flores,AGT07565,Ad-hoc Analysis,2021-07-24,,In Progress,Low,Alberta,
REQ005314,Chad Kelly,AGT09369,KPI Clarification,2023-03-16,,In Progress,Medium,Quebec,
REQ005315,Kevin Jimenez,AGT02366,Report Request,2025-07-18,,Open,Low,Saskatchewan,
REQ005316,Christy Hubbard,AGT00245,Dashboard Update,2025-10-22,,Open,Critical,British Columbia,
REQ005317,Jeremy Payne,AGT05782,Ad-hoc Analysis,2022-01-29,,Open,Medium,Manitoba,
REQ005318,Kristen Jones,AGT05080,Ad-hoc Analysis,2021-12-07,,Open,Medium,Manitoba,
REQ005319,Mrs. Tara Robbins PhD,AGT08530,Dashboard Update,2025-11-26,,In Progress,Medium,Manitoba,
REQ005320,Roger Schmidt,AGT02576,KPI Clarification,2024-03-20,,In Progress,Low,Alberta,
REQ005321,Nicole Bauer,AGT03435,Access Issue,2023-03-26,,In Progress,Low,Manitoba,
REQ005322,Ariana Myers,AGT03361,Report Request,2025-10-17,2025-11-06,Resolved,High,Quebec,Molestias aliquam nam optio placeat quasi saepe blanditiis dolore.
REQ005323,Sean Reynolds,AGT08354,Data Discrepancy,2025-08-09,,Open,Critical,Manitoba,
REQ005324,Matthew Lewis,AGT03999,Data Discrepancy,2023-02-02,,Open,Critical,Ontario,
REQ005325,Kelly Dunn,AGT09768,Access Issue,2021-05-22,,In Progress,High,Alberta,
REQ005326,Raymond Le,AGT03077,Ad-hoc Analysis,2024-02-12,,Open,High,Saskatchewan,
REQ005327,Cameron Mclaughlin,AGT01376,Data Discrepancy,2023-10-20,2023-11-14,Resolved,Low,Alberta,Quo earum laudantium ea rerum possimus laudantium odit atque.
